Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10
2579000000000000000000;62308000000000000;20000000000000000;174700000000000000000;27270000000000000000;59640000000000000000;19850000000000000000;338700000000000000;-1176400000000000000
1110000000000000000000;35500000000000000;200000000000000000;6880000000000000000;1460000000000000000;5750000000000000000;1440000000000000000;338400000000000000;-1175200000000000000
1898000000000000000000;44600000000000000;220000000000000000;23970000000000000000;4000000000000000000;13470000000000000000;4030000000000000000;338300000000000000;-1175200000000000000
1956000000000000000000;55362000000000000;70000000000000000;21910000000000000000;3240000000000000000;11560000000000000000;3100000000000000000;338300000000000000;-1175300000000000000
1608000000000000000000;47965000000000000;50000000000000000;58460000000000000000;10350000000000000000;32580000000000000000;10010000000000000000;337600000000000000;-1175400000000000000
2150000000000000000000;51365000000000000;140000000000000000;37760000000000000000;5800000000000000000;18770000000000000000;5590000000000000000;338200000000000000;-1175200000000000000
1898000000000000000000;46875000000000000;150000000000000000;28570000000000000000;4210000000000000000;13610000000000000000;3820000000000000000;338800000000000000;-1173600000000000000
1878000000000000000000;51512000000000000;20000000000000000;128370000000000000000;18420000000000000000;46360000000000000000;14530000000000000000;339000000000000000;-1173300000000000000
2113000000000000000000;53630000000000000;170000000000000000;26780000000000000000;3940000000000000000;12250000000000000000;3670000000000000000;338900000000000000;-1173400000000000000
2679000000000000000000;51624000000000000;120000000000000000;39640000000000000000;5240000000000000000;17070000000000000000;5490000000000000000;338900000000000000;-1173800000000000000
2405000000000000000000;50346000000000000;100000000000000000;56000000000000000000;8480000000000000000;25730000000000000000;7880000000000000000;338800000000000000;-1173600000000000000
1100000000000000000000;31103000000000000;160000000000000000;11710000000000000000;2350000000000000000;6590000000000000000;2160000000000000000;338600000000000000;-1172600000000000000
1613000000000000000000;51045000000000000;140000000000000000;23000000000000000000;3350000000000000000;10010000000000000000;3110000000000000000;338700000000000000;-1173300000000000000
1279000000000000000000;29542000000000000;150000000000000000;39910000000000000000;7510000000000000000;23170000000000000000;6570000000000000000;338500000000000000;-1173000000000000000
1180000000000000000000;23229000000000000;160000000000000000;34980000000000000000;7020000000000000000;23720000000000000000;6720000000000000000;338500000000000000;-1172800000000000000
2952000000000000000000;42273000000000000;130000000000000000;47700000000000000000;7180000000000000000;19850000000000000000;6620000000000000000;338100000000000000;-1174300000000000000
2491000000000000000000;44875000000000000;80000000000000000;19540000000000000000;3300000000000000000;9730000000000000000;3210000000000000000;337600000000000000;-1174000000000000000
2236000000000000000000;54625000000000000;90000000000000000;75380000000000000000;11250000000000000000;34500000000000000000;10770000000000000000;338500000000000000;-1174000000000000000
1232000000000000000000;27232000000000000;120000000000000000;11590000000000000000;2090000000000000000;5230000000000000000;1590000000000000000;338400000000000000;-1172600000000000000
1739000000000000000000;48125000000000000;150000000000000000;8260000000000000000;1380000000000000000;4400000000000000000;1340000000000000000;338700000000000000;-1173200000000000000
1527000000000000000000;25379000000000000;330000000000000000;69820000000000000000;13710000000000000000;56500000000000000000;11950000000000000000;338900000000000000;-1172800000000000000
1845000000000000000000;41883000000000000;150000000000000000;64370000000000000000;12980000000000000000;28050000000000000000;12050000000000000000;339600000000000000;-1173400000000000000
1445000000000000000000;37585000000000000;190000000000000000;32160000000000000000;6660000000000000000;13630000000000000000;6290000000000000000;339600000000000000;-1173200000000000000
2365000000000000000000;74141000000000000;200000000000000000;45890000000000000000;5940000000000000000;16600000000000000000;5950000000000000000;339400000000000000;-1173400000000000000
2145000000000000000000;55563000000000000;130000000000000000;79100000000000000000;11950000000000000000;33820000000000000000;11760000000000000000;339400000000000000;-1173400000000000000
2165000000000000000000;52713000000000000;70000000000000000;112320000000000000000;17910000000000000000;42180000000000000000;16440000000000000000;339400000000000000;-1173100000000000000
1625000000000000000000;19531000000000000;520000000000000000;14170000000000000000;3530000000000000000;8810000000000000000;3000000000000000000;339800000000000000;-1173300000000000000
1625000000000000000000;16250000000000000;80000000000000000;1520000000000000000;190000000000000000;12750000000000000000;200000000000000000;339700000000000000;-1173300000000000000
1016000000000000000000;31750000000000000;270000000000000000;3210000000000000000;640000000000000000;2140000000000000000;670000000000000000;340000000000000000;-1173400000000000000
1034000000000000000000;17579000000000000;100000000000000000;172860000000000000000;49520000000000000000;98510000000000000000;46160000000000000000;339800000000000000;-1173400000000000000
1335000000000000000000;47110000000000000;270000000000000000;54640000000000000000;8500000000000000000;24000000000000000000;8360000000000000000;339900000000000000;-1173200000000000000
1403000000000000000000;34896000000000000;280000000000000000;34200000000000000000;6910000000000000000;15020000000000000000;6560000000000000000;339700000000000000;-1173100000000000000
1606000000000000000000;46667000000000000;40000000000000000;187670000000000000000;30320000000000000000;88050000000000000000;27230000000000000000;339700000000000000;-1172900000000000000
953000000000000000000;27250000000000000;230000000000000000;37070000000000000000;7690000000000000000;19380000000000000000;6580000000000000000;340100000000000000;-1173500000000000000
854000000000000000000;22750000000000000;280000000000000000;26830000000000000000;7080000000000000000;20470000000000000000;6360000000000000000;340200000000000000;-1173400000000000000
1299000000000000000000;44063000000000000;230000000000000000;30210000000000000000;5270000000000000000;15800000000000000000;5330000000000000000;340100000000000000;-1173200000000000000
1326000000000000000000;47877000000000000;110000000000000000;66170000000000000000;11180000000000000000;37100000000000000000;10870000000000000000;339500000000000000;-1172400000000000000
1420000000000000000000;35851000000000000;70000000000000000;131950000000000000000;26960000000000000000;67630000000000000000;24370000000000000000;339400000000000000;-1172300000000000000
1387000000000000000000;42775000000000000;50000000000000000;130960000000000000000;22080000000000000000;67800000000000000000;21800000000000000000;339500000000000000;-1172500000000000000
1633000000000000000000;52530000000000000;50000000000000000;91790000000000000000;13610000000000000000;45730000000000000000;12940000000000000000;339600000000000000;-1172300000000000000
1555000000000000000000;52174000000000000;50000000000000000;84030000000000000000;12400000000000000000;39620000000000000000;11500000000000000000;339500000000000000;-1172100000000000000
2232000000000000000000;63223000000000000;50000000000000000;48730000000000000000;6390000000000000000;19470000000000000000;5680000000000000000;339400000000000000;-1171400000000000000
1977000000000000000000;56409000000000000;30000000000000000;183560000000000000000;25370000000000000000;84370000000000000000;23420000000000000000;339700000000000000;-1172100000000000000
1357000000000000000000;13125000000000000;100000000000000000;9720000000000000000;2120000000000000000;7730000000000000000;2190000000000000000;339400000000000000;-1172800000000000000
869000000000000000000;21574000000000000;350000000000000000;36230000000000000000;8410000000000000000;27210000000000000000;7660000000000000000;339200000000000000;-1172800000000000000
1272000000000000000000;30907000000000000;130000000000000000;84430000000000000000;17440000000000000000;48850000000000000000;14700000000000000000;339200000000000000;-1172700000000000000
1648000000000000000000;31042000000000000;20000000000000000;3370000000000000000;550000000000000000;1150000000000000000;490000000000000000;339300000000000000;-1172700000000000000
1139000000000000000000;16111000000000000;150000000000000000;15690000000000000000;4230000000000000000;11230000000000000000;3690000000000000000;339400000000000000;-1172400000000000000
1132000000000000000000;32705000000000000;120000000000000000;71050000000000000000;14470000000000000000;45200000000000000000;13330000000000000000;339300000000000000;-1172400000000000000
1376000000000000000000;42654000000000000;80000000000000000;101100000000000000000;17610000000000000000;58040000000000000000;17030000000000000000;339300000000000000;-1172500000000000000
1246000000000000000000;41482000000000000;70000000000000000;98120000000000000000;19140000000000000000;55950000000000000000;17290000000000000000;339200000000000000;-1172500000000000000
